step,split,segment_id,residual_coefficient_norm,residual_rms,image_saturation_fraction,basis_norm_min,basis_norm_max,train_mean_residual_coefficient_max_abs,train_mean_residual_delta_max_abs,fixed_base_latent_sha256
576,dev_select,r5-f1-8bbbdbfcc40737c52a64335f,0.2118703864667744,0.17440669238567352,0.09552860260009766,6.954057337797986,8.738480949884229,2.6739306235867843e-07,1.1065442322433228e-06,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
576,dev_select,r5-f1-faf86750587c2c0a7b934b3a,0.3664910602877283,0.36142754554748535,0.0834811528523763,6.954057337797986,8.738480949884229,2.6739306235867843e-07,1.1065442322433228e-06,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
576,dev_final,r5-f1-865bcf071bbf554889ae9c0a,0.1904741424771139,0.15098761022090912,0.08846282958984375,6.954057337797986,8.738480949884229,2.6739306235867843e-07,1.1065442322433228e-06,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
576,dev_final,r5-f1-8b58542b9c45c637d2329648,0.22660928921810838,0.1408700793981552,0.09853394826253255,6.954057337797986,8.738480949884229,2.6739306235867843e-07,1.1065442322433228e-06,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
576,dev_final,r5-f1-4eff79979ba1325eadc579a9,0.16281107582119625,0.10737093538045883,0.09157403310139973,6.954057337797986,8.738480949884229,2.6739306235867843e-07,1.1065442322433228e-06,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
576,dev_final,r5-f1-d1c1440c7881fd865314100d,0.24096302573217573,0.1545971930027008,0.0992749532063802,6.954057337797986,8.738480949884229,2.6739306235867843e-07,1.1065442322433228e-06,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
864,train_audit,r5-f1-ee59008270e04ddeb87f5940,0.49689057059743963,0.28953519463539124,0.13167572021484375,7.0365978179732345,9.931818162839397,1.9288725638944015e-07,7.234756935758924e-07,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
864,train_audit,r5-f1-74bd80f2dff32f9fd1ee2f05,0.2572102872519013,0.16642296314239502,0.09014828999837239,7.0365978179732345,9.931818162839397,1.9288725638944015e-07,7.234756935758924e-07,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
864,train_audit,r5-f1-ecf4946e7096b0f851fa9165,0.21260497093508626,0.12163649499416351,0.10569222768147786,7.0365978179732345,9.931818162839397,1.9288725638944015e-07,7.234756935758924e-07,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
864,train_audit,r5-f1-c4577184ceeecd7502540cd3,0.5031751135877006,0.3037702143192291,0.11935933430989583,7.0365978179732345,9.931818162839397,1.9288725638944015e-07,7.234756935758924e-07,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
864,dev_select,r5-f1-e1fb95a44d70110ed3edaaa4,0.5380604174955829,0.379526287317276,0.10343901316324869,7.0365978179732345,9.931818162839397,1.9288725638944015e-07,7.234756935758924e-07,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
864,dev_select,r5-f1-b7cedb01e540ac07603e9798,0.20289359814625113,0.1436401754617691,0.097322146097819,7.0365978179732345,9.931818162839397,1.9288725638944015e-07,7.234756935758924e-07,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
864,dev_select,r5-f1-8bbbdbfcc40737c52a64335f,0.39589062697578964,0.33634132146835327,0.09187920888264973,7.0365978179732345,9.931818162839397,1.9288725638944015e-07,7.234756935758924e-07,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
864,dev_select,r5-f1-faf86750587c2c0a7b934b3a,0.4195613169876764,0.2529643177986145,0.10858027140299478,7.0365978179732345,9.931818162839397,1.9288725638944015e-07,7.234756935758924e-07,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
864,dev_final,r5-f1-865bcf071bbf554889ae9c0a,0.39073966334059745,0.3293018937110901,0.087159792582194,7.0365978179732345,9.931818162839397,1.9288725638944015e-07,7.234756935758924e-07,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
864,dev_final,r5-f1-8b58542b9c45c637d2329648,0.5180651456370093,0.3904431462287903,0.08815733591715494,7.0365978179732345,9.931818162839397,1.9288725638944015e-07,7.234756935758924e-07,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
864,dev_final,r5-f1-4eff79979ba1325eadc579a9,0.1262813253764066,0.09049065411090851,0.11277516682942708,7.0365978179732345,9.931818162839397,1.9288725638944015e-07,7.234756935758924e-07,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
864,dev_final,r5-f1-d1c1440c7881fd865314100d,0.5384747101112475,0.4207756221294403,0.09507560729980469,7.0365978179732345,9.931818162839397,1.9288725638944015e-07,7.234756935758924e-07,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
1152,train_audit,r5-f1-ee59008270e04ddeb87f5940,0.7014828944279278,0.4599129557609558,0.16460545857747394,7.101670286257621,10.699861911675976,1.9619862712261238e-07,1.0248423905068194e-06,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
1152,train_audit,r5-f1-74bd80f2dff32f9fd1ee2f05,0.33175047571712063,0.20864585041999817,0.0978403091430664,7.101670286257621,10.699861911675976,1.9619862712261238e-07,1.0248423905068194e-06,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
1152,train_audit,r5-f1-ecf4946e7096b0f851fa9165,0.26405555169849304,0.1904301792383194,0.09290472666422525,7.101670286257621,10.699861911675976,1.9619862712261238e-07,1.0248423905068194e-06,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
1152,train_audit,r5-f1-c4577184ceeecd7502540cd3,0.5586022571388438,0.41808414459228516,0.1483011245727539,7.101670286257621,10.699861911675976,1.9619862712261238e-07,1.0248423905068194e-06,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
1152,dev_select,r5-f1-e1fb95a44d70110ed3edaaa4,0.7489217625264465,0.5743938088417053,0.11396280924479166,7.101670286257621,10.699861911675976,1.9619862712261238e-07,1.0248423905068194e-06,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
1152,dev_select,r5-f1-b7cedb01e540ac07603e9798,0.23778581138507177,0.1799461543560028,0.09264500935872395,7.101670286257621,10.699861911675976,1.9619862712261238e-07,1.0248423905068194e-06,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
1152,dev_select,r5-f1-8bbbdbfcc40737c52a64335f,0.4015024407242609,0.29724621772766113,0.09879398345947266,7.101670286257621,10.699861911675976,1.9619862712261238e-07,1.0248423905068194e-06,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
1152,dev_select,r5-f1-faf86750587c2c0a7b934b3a,0.6354272677965687,0.3984326124191284,0.14391263326009113,7.101670286257621,10.699861911675976,1.9619862712261238e-07,1.0248423905068194e-06,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
1152,dev_final,r5-f1-865bcf071bbf554889ae9c0a,0.47263427824851256,0.3866387605667114,0.09127489725748697,7.101670286257621,10.699861911675976,1.9619862712261238e-07,1.0248423905068194e-06,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
1152,dev_final,r5-f1-8b58542b9c45c637d2329648,0.6448524521633979,0.5046883225440979,0.09179401397705078,7.101670286257621,10.699861911675976,1.9619862712261238e-07,1.0248423905068194e-06,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
1152,dev_final,r5-f1-4eff79979ba1325eadc579a9,0.2215740759083699,0.1051819920539856,0.11083634694417317,7.101670286257621,10.699861911675976,1.9619862712261238e-07,1.0248423905068194e-06,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
1152,dev_final,r5-f1-d1c1440c7881fd865314100d,0.6772654355709292,0.559869647026062,0.101593017578125,7.101670286257621,10.699861911675976,1.9619862712261238e-07,1.0248423905068194e-06,51fcc191ac3914ebdbfe07a914d95a51c20458de9a4352de999d7cb8c3595fb5
