image,mean,std,total_variation,high_frequency_rms,pixel_mse_to_teacher_png
canonical_r11_target01.png,0.48773537804098693,0.09333506312821298,0.006556854843701084,0.006706009841906749,0.0
step-000.png,0.4481442008922303,0.024583300624152423,0.00031673845307917856,0.0016156402004239017,0.009335312922153964
step-064.png,0.5033163569331948,0.013052057689593291,0.00033586614783987997,0.000734499167098704,0.008310818533461689
step-128.png,0.4995793062097886,0.012974982932400386,0.0003847282767986626,0.0007930873249876998,0.00810850702950882
step-192.png,0.4989940481248245,0.01317538716726223,0.0004116968477069869,0.0008152792905400842,0.00799488958847396
step-256.png,0.4992183024587195,0.013334609098600325,0.00041379947781898616,0.0008296990850046981,0.007967233761723006
