arm,optimizer_step,mode,raw_mean_norm,unit_mean_norm_before_match,applied_norm_before_clip,norm_match_relative_error,raw_vs_unit_balanced_cosine,raw_vs_applied_cosine,intervention_active,micro_gradient_norm_minimum,micro_gradient_norm_median,micro_gradient_norm_maximum,micro_gradient_norm_max_min_ratio,pairwise_cosine_minimum,pairwise_cosine_median,pairwise_cosine_maximum,negative_pairwise_cosine_fraction
raw-mean-control,18,raw-mean,2.821608304977417,0.44946685433387756,2.821608304977417,0.0,0.956656277179718,0.9999999403953552,False,2.3584399223327637,4.534793853759766,10.705277442932129,4.539135104337701,-0.5781019926071167,0.045594263821840286,0.7841285467147827,0.5
raw-mean-control,19,raw-mean,3.425008535385132,0.3842659294605255,3.425008535385132,0.0,0.8704420924186707,1.0000001192092896,False,3.7942163944244385,4.625325679779053,18.60576820373535,4.903718256838575,-0.5541492104530334,0.02211388573050499,0.834267795085907,0.5
raw-mean-control,20,raw-mean,2.949857473373413,0.3183076083660126,2.949857473373413,0.0,0.7450487613677979,1.0,False,1.9965063333511353,4.688880681991577,20.661073684692383,10.348614146398813,-0.679411768913269,-0.00992538407444954,0.6206162571907043,0.5
raw-mean-control,21,raw-mean,3.4022908210754395,0.3114864230155945,3.4022908210754395,0.0,0.8790884613990784,1.0,False,1.8665190935134888,5.471211671829224,13.427214622497559,7.193719404832075,-0.5576188564300537,-0.07467973604798317,0.7526976466178894,0.5357142857142857
raw-mean-control,22,raw-mean,2.5521914958953857,0.18904145061969757,2.5521914958953857,0.0,0.5812252759933472,1.0,False,1.4758093357086182,6.168045520782471,20.412973403930664,13.831714510824163,-0.6002157330513,-0.07543803006410599,0.38028496503829956,0.5357142857142857
raw-mean-control,23,raw-mean,42.591285705566406,0.42020097374916077,42.591285705566406,0.0,0.6518032550811768,0.9999999403953552,False,1.9433374404907227,6.088313579559326,327.7192687988281,168.63734623260999,-0.6850503087043762,0.17480722814798355,0.6931867003440857,0.4642857142857143
raw-mean-control,24,raw-mean,9.383379936218262,0.3810732066631317,9.383379936218262,0.0,0.7490333318710327,1.000000238418579,False,1.666084885597229,5.183969974517822,63.43109130859375,38.0719445071108,-0.593051016330719,0.06779017858207226,0.7832764983177185,0.42857142857142855
raw-mean-control,25,raw-mean,2.2120702266693115,0.2826291620731354,2.2120702266693115,0.0,0.8188554048538208,0.9999999403953552,False,2.4336318969726562,4.298553705215454,13.894457817077637,5.709350635304297,-0.7309989333152771,0.057689324021339417,0.6882537603378296,0.4642857142857143
raw-mean-control,26,raw-mean,1.728760838508606,0.23494504392147064,1.728760838508606,0.0,0.8325638771057129,0.9999998807907104,False,1.4076550006866455,5.983149766921997,15.45694637298584,10.980635429452555,-0.8072623610496521,-0.09716519340872765,0.7951221466064453,0.5714285714285714
raw-mean-control,27,raw-mean,3.1082534790039062,0.35708126425743103,3.1082534790039062,0.0,0.6917304992675781,1.0,False,3.419785737991333,5.81764030456543,17.869123458862305,5.2252172585987875,-0.7639864087104797,0.04910978861153126,0.7673519849777222,0.5
raw-mean-control,28,raw-mean,2.4649581909179688,0.29717937111854553,2.4649581909179688,0.0,0.9164073467254639,1.0,False,1.6141290664672852,8.188178539276123,18.395845413208008,11.396762375061815,-0.8400640487670898,-0.04156483057886362,0.8073673844337463,0.5357142857142857
raw-mean-control,29,raw-mean,3.400721311569214,0.32288214564323425,3.400721311569214,0.0,0.786989152431488,1.0,False,3.4762158393859863,7.044317960739136,24.27727508544922,6.9838226989200365,-0.8009275197982788,-0.09799670241773129,0.751629114151001,0.5
raw-mean-control,30,raw-mean,1.98659348487854,0.36672088503837585,1.98659348487854,0.0,0.9613028168678284,0.9999999403953552,False,2.092020034790039,4.883566617965698,7.916259765625,3.7840267463879704,-0.6730552911758423,0.0555383563041687,0.7043071389198303,0.4642857142857143
raw-mean-control,31,raw-mean,3.7124404907226562,0.24815478920936584,3.7124404907226562,0.0,0.700162410736084,1.0000001192092896,False,2.7273693084716797,5.828634262084961,16.27668571472168,5.967906753281811,-0.7935607433319092,-0.3033931851387024,0.8982114791870117,0.5357142857142857
raw-mean-control,32,raw-mean,5.179296016693115,0.2694212794303894,5.179296016693115,0.0,0.40580663084983826,0.9999999403953552,False,1.2927086353302002,6.55633544921875,50.35903549194336,38.95621497034404,-0.6881738305091858,-0.023941241204738617,0.5235471129417419,0.5714285714285714
raw-mean-control,33,raw-mean,2.742924690246582,0.29651278257369995,2.742924690246582,0.0,0.8678654432296753,1.0000001192092896,False,1.0513561964035034,6.862430095672607,13.34352970123291,12.691730687352846,-0.5722261071205139,-0.054775990545749664,0.7184628248214722,0.5714285714285714
raw-mean-control,34,raw-mean,2.3175277709960938,0.4061388075351715,2.3175277709960938,0.0,0.8440493941307068,1.0,False,1.5296591520309448,6.142971038818359,12.150647163391113,7.94336904875741,-0.6956695914268494,0.027337290346622467,0.7200800180435181,0.4642857142857143
raw-mean-control,35,raw-mean,2.8800911903381348,0.3701944351196289,2.8800911903381348,0.0,0.9468764662742615,0.9999997615814209,False,1.9865360260009766,5.971853494644165,15.939903259277344,8.023968883849232,-0.8253191709518433,0.0022554155439138412,0.6681077480316162,0.5
raw-mean-control,36,raw-mean,2.52811861038208,0.44935107231140137,2.52811861038208,0.0,0.9568476676940918,1.0,False,2.0109446048736572,4.098051428794861,12.438578605651855,6.185440700607137,-0.5316717028617859,0.08434693142771721,0.7943801283836365,0.35714285714285715
raw-mean-control,37,raw-mean,4.966862678527832,0.35819944739341736,4.966862678527832,0.0,0.8057743906974792,0.9999998211860657,False,1.2251787185668945,7.3233654499053955,24.145076751708984,19.707391571371527,-0.7024217247962952,-0.030124198645353317,0.6200029253959656,0.5357142857142857
raw-mean-control,38,raw-mean,4.411844253540039,0.4125514626502991,4.411844253540039,0.0,0.920046865940094,1.0000001192092896,False,1.863608479499817,5.909992933273315,15.379603385925293,8.252593586638488,-0.8534671664237976,0.09866675361990929,0.8917433023452759,0.42857142857142855
raw-mean-control,39,raw-mean,2.5472397804260254,0.22543027997016907,2.5472397804260254,0.0,0.7280481457710266,1.0000001192092896,False,1.483622431755066,8.374340772628784,14.351964950561523,9.673596626322052,-0.9002053141593933,-0.11241599172353745,0.8135437369346619,0.6071428571428571
raw-mean-control,40,raw-mean,2.1520726680755615,0.2317931205034256,2.1520726680755615,0.0,0.6752393245697021,1.0000001192092896,False,1.8259083032608032,4.4484639167785645,16.664936065673828,9.126929340270104,-0.7417998313903809,-0.1441531404852867,0.6015385985374451,0.6071428571428571
raw-mean-control,41,raw-mean,5.71959114074707,0.29816964268684387,5.71959114074707,0.0,0.3815864324569702,1.0000001192092896,False,2.3282041549682617,5.199728488922119,46.13309097290039,19.814882159047293,-0.6403344869613647,-0.10534114018082619,0.7519588470458984,0.5714285714285714
raw-mean-control,42,raw-mean,4.685774803161621,0.39459213614463806,4.685774803161621,0.0,0.9203961491584778,1.0000001192092896,False,1.284332275390625,4.625365734100342,22.614744186401367,17.608172448615896,-0.7110205888748169,0.03526781685650349,0.7609914541244507,0.42857142857142855
raw-mean-control,43,raw-mean,4.580168724060059,0.4150872528553009,4.580168724060059,0.0,0.9116239547729492,0.9999998807907104,False,2.2765438556671143,8.98810338973999,22.60491371154785,9.929487479574053,-0.7085450887680054,0.029055696912109852,0.8628476858139038,0.42857142857142855
raw-mean-control,44,raw-mean,1.7616573572158813,0.3014242351055145,1.7616573572158813,0.0,0.6414102911949158,0.9999999403953552,False,1.0651676654815674,4.7939324378967285,16.546775817871094,15.534433079500417,-0.7854867577552795,-0.008710464462637901,0.7872242331504822,0.5
raw-mean-control,45,raw-mean,4.2175068855285645,0.32716792821884155,4.2175068855285645,0.0,0.909748375415802,1.0000001192092896,False,1.517193078994751,9.061314582824707,18.818199157714844,12.40329884063487,-0.8368239998817444,0.022051263134926558,0.8941251635551453,0.5
raw-mean-control,46,raw-mean,2.3837194442749023,0.2879613935947418,2.3837194442749023,0.0,0.8388925790786743,1.0,False,4.194331169128418,5.551205158233643,18.772043228149414,4.475574882192777,-0.7402994632720947,-0.05052807740867138,0.6955390572547913,0.5357142857142857
raw-mean-control,47,raw-mean,4.2415385246276855,0.2923383414745331,4.2415385246276855,0.0,0.807395339012146,1.0000001192092896,False,1.5532993078231812,9.078144550323486,17.10991668701172,11.015209110593009,-0.7948890924453735,0.017261482775211334,0.809067964553833,0.4642857142857143
raw-mean-control,48,raw-mean,4.804726600646973,0.3696126937866211,4.804726600646973,0.0,0.8427401781082153,1.0000001192092896,False,1.9869904518127441,7.598310470581055,30.228206634521484,15.213060841306055,-0.5350204706192017,0.011941442731767893,0.7472028732299805,0.4642857142857143
raw-mean-control,49,raw-mean,21.093067169189453,0.36734434962272644,21.093067169189453,0.0,0.5716207027435303,1.0000001192092896,False,1.8089922666549683,5.096991777420044,176.27645874023438,97.4445618090947,-0.6958456635475159,0.08399131894111633,0.5833548307418823,0.42857142857142855
raw-mean-control,50,raw-mean,3.3917200565338135,0.3716270923614502,3.3917200565338135,0.0,0.9287799000740051,1.0,False,2.2414886951446533,8.763565301895142,14.703532218933105,6.559717321252973,-0.7282972931861877,-0.003844060003757477,0.8059601783752441,0.5
raw-mean-control,51,raw-mean,4.447010517120361,0.4649014174938202,4.447010517120361,0.0,0.9416683912277222,1.0,False,1.9522879123687744,5.973705768585205,18.6230525970459,9.539091278012341,-0.5802853107452393,0.14149559289216995,0.6339817047119141,0.2857142857142857
raw-mean-control,52,raw-mean,3.4881770610809326,0.31072989106178284,3.4881770610809326,0.0,0.8997102379798889,1.0,False,2.1752982139587402,9.860901594161987,20.709760665893555,9.520423697771843,-0.5958234667778015,-0.016567204729653895,0.7464988827705383,0.5
raw-mean-control,53,raw-mean,7.660531044006348,0.31016305088996887,7.660531044006348,0.0,0.599784255027771,1.0,False,3.5885517597198486,9.57878303527832,48.71388244628906,13.574802791779172,-0.48923566937446594,-0.0016867301892489195,0.3689177334308624,0.5
raw-mean-control,54,raw-mean,2.211801767349243,0.2799925208091736,2.211801767349243,0.0,0.49060308933258057,1.0000001192092896,False,2.1632235050201416,4.658364772796631,17.634851455688477,8.152117159768139,-0.6892915964126587,-0.01430413476191461,0.5832055807113647,0.5
raw-mean-control,55,raw-mean,4.877438068389893,0.46173205971717834,4.877438068389893,0.0,0.9544284343719482,1.0,False,2.0128417015075684,10.212594985961914,15.307550430297852,7.60494499832395,-0.7285521626472473,0.13369383662939072,0.7057276368141174,0.42857142857142855
raw-mean-control,56,raw-mean,3.5538887977600098,0.4004247784614563,3.5538887977600098,0.0,0.9430928230285645,0.9999999403953552,False,1.5750364065170288,7.23999547958374,14.443241119384766,9.170099852691,-0.44289931654930115,-0.016189689398743212,0.7135288119316101,0.5
raw-mean-control,57,raw-mean,6.077476501464844,0.3197558522224426,6.077476501464844,0.0,-0.14084643125534058,1.0,False,1.4949407577514648,8.286341667175293,67.90420532226562,45.42267308598911,-0.8504172563552856,0.016376453451812267,0.7756657600402832,0.5
raw-mean-control,58,raw-mean,6.304810523986816,0.3152063190937042,6.304810523986816,0.0,0.828508734703064,0.9999998807907104,False,3.253081798553467,9.549159049987793,39.79080581665039,12.23172618479621,-0.6343965530395508,0.028356948867440224,0.654110312461853,0.4642857142857143
raw-mean-control,59,raw-mean,2.6361637115478516,0.2571350932121277,2.6361637115478516,0.0,0.8800368905067444,1.0000001192092896,False,3.362531900405884,6.461527347564697,15.54677963256836,4.6235337219229775,-0.6800361275672913,-0.11281896755099297,0.6527116894721985,0.5714285714285714
raw-mean-control,60,raw-mean,2.3099441528320312,0.23634253442287445,2.3099441528320312,0.0,0.6975416541099548,1.0,False,2.2218589782714844,5.820110559463501,19.78759765625,8.90587469761197,-0.6706311702728271,-0.18700050562620163,0.6491917371749878,0.5714285714285714
raw-mean-control,61,raw-mean,3.3564364910125732,0.27057331800460815,3.3564364910125732,0.0,0.41606688499450684,1.0,False,3.3204362392425537,10.039969682693481,32.85173797607422,9.893801780566111,-0.7696813941001892,-0.03940648399293423,0.7046765089035034,0.5357142857142857
raw-mean-control,62,raw-mean,6.978060722351074,0.4764832854270935,6.978060722351074,0.0,0.8802011609077454,1.0,False,1.9174318313598633,12.586036920547485,24.200042724609375,12.621070709693207,-0.5306013226509094,0.1881766989827156,0.48801755905151367,0.39285714285714285
raw-mean-control,63,raw-mean,5.1371660232543945,0.392403781414032,5.1371660232543945,0.0,0.9402412176132202,1.0,False,2.821575164794922,9.18380069732666,21.063241958618164,7.46506498264741,-0.7536302208900452,0.012304520118050277,0.7851062417030334,0.42857142857142855
raw-mean-control,64,raw-mean,5.891922473907471,0.5638033747673035,5.891922473907471,0.0,0.9591374397277832,0.9999997615814209,False,2.0478999614715576,10.593413352966309,18.51781463623047,9.042343368630243,-0.489240437746048,0.28724561631679535,0.6576011180877686,0.25
raw-mean-control,65,raw-mean,7.630321025848389,0.33384212851524353,7.630321025848389,0.0,0.6955536007881165,0.9999999403953552,False,1.5756464004516602,9.36783504486084,50.39786911010742,31.985519781380415,-0.7027718424797058,-0.006204125937074423,0.5621308088302612,0.5
raw-mean-control,66,raw-mean,5.062041759490967,0.49223455786705017,5.062041759490967,0.0,0.8942691683769226,0.9999998211860657,False,3.2422494888305664,7.780925035476685,20.858182907104492,6.433244258025234,-0.5923106670379639,0.1579945795238018,0.7817047238349915,0.35714285714285715
raw-mean-control,67,raw-mean,6.677371501922607,0.4541422128677368,6.677371501922607,0.0,0.9157812595367432,0.9999998807907104,False,4.584198474884033,9.739280700683594,29.064760208129883,6.340205461733446,-0.6895650625228882,0.12655334547162056,0.6707171201705933,0.39285714285714285
raw-mean-control,68,raw-mean,5.050934314727783,0.5773966312408447,5.050934314727783,0.0,0.9827669262886047,0.9999999403953552,False,3.4832940101623535,8.747678995132446,17.542024612426758,5.036044778663153,-0.3633033335208893,0.34487876296043396,0.8123006820678711,0.2857142857142857
raw-mean-control,69,raw-mean,3.5654985904693604,0.3785667419433594,3.5654985904693604,0.0,0.9450627565383911,1.0000001192092896,False,2.649829149246216,9.605745315551758,13.197710990905762,4.980589406928387,-0.3498089015483856,-0.0041944002732634544,0.5234885811805725,0.5
raw-mean-control,70,raw-mean,4.776544570922852,0.5003730654716492,4.776544570922852,0.0,0.9295841455459595,1.0000001192092896,False,1.9773296117782593,7.358698606491089,15.46318244934082,7.820235107607788,-0.6393075585365295,0.17156723886728287,0.5993642210960388,0.39285714285714285
raw-mean-control,71,raw-mean,5.250612258911133,0.43787211179733276,5.250612258911133,0.0,0.959032416343689,1.0,False,1.8587901592254639,11.214766025543213,19.479778289794922,10.479815697922524,-0.8431167006492615,0.17869438976049423,0.6397939324378967,0.35714285714285715
raw-mean-control,72,raw-mean,5.09262752532959,0.3481021523475647,5.09262752532959,0.0,0.9679971933364868,1.0,False,4.1111369132995605,13.50016164779663,21.6248722076416,5.260071037207486,-0.615934431552887,0.09941252321004868,0.6951701045036316,0.42857142857142855
raw-mean-control,73,raw-mean,17.456335067749023,0.39910781383514404,17.456335067749023,0.0,0.16562610864639282,0.9999997615814209,False,1.9635361433029175,10.466672897338867,152.15370178222656,77.48963638952155,-0.6914653778076172,0.07519524544477463,0.6520543098449707,0.42857142857142855
raw-mean-control,74,raw-mean,4.198040962219238,0.4688357412815094,4.198040962219238,0.0,0.8761732578277588,1.0,False,2.8356943130493164,9.174624919891357,21.202898025512695,7.477145166155979,-0.5780699849128723,0.08018584176898003,0.7091352343559265,0.32142857142857145
raw-mean-control,75,raw-mean,2.58837628364563,0.29357555508613586,2.58837628364563,0.0,0.9080861806869507,1.0,False,3.8423523902893066,7.8891761302948,13.242609977722168,3.4464850259934323,-0.7527351379394531,-0.06426510773599148,0.6273426413536072,0.5714285714285714
raw-mean-control,76,raw-mean,2.999523401260376,0.3493703603744507,2.999523401260376,0.0,0.8277904391288757,1.0,False,1.8998197317123413,7.135822057723999,18.647632598876953,9.815474746158948,-0.6010439395904541,-0.017601795960217714,0.5171946287155151,0.5357142857142857
raw-mean-control,77,raw-mean,5.091314792633057,0.4319526255130768,5.091314792633057,0.0,0.8716345429420471,1.0000001192092896,False,3.712472438812256,6.12240195274353,33.84225082397461,9.115825472579637,-0.5341761112213135,0.04020725260488689,0.7809329628944397,0.5
raw-mean-control,78,raw-mean,2.8835346698760986,0.34634220600128174,2.8835346698760986,0.0,0.8844339847564697,1.0,False,1.9016965627670288,8.087909460067749,15.409804344177246,8.103187777631302,-0.4455743432044983,-0.031243190343957394,0.4077037274837494,0.5357142857142857
raw-mean-control,79,raw-mean,6.022322177886963,0.2952813506126404,6.022322177886963,0.0,0.8067981004714966,1.0000001192092896,False,4.308335304260254,9.492563962936401,29.832015991210938,6.9242558632128395,-0.7352375388145447,0.02698695007711649,0.6802123188972473,0.42857142857142855
raw-mean-control,80,raw-mean,9.53736686706543,0.36581742763519287,9.53736686706543,0.0,0.8230974674224854,0.9999999403953552,False,1.8840715885162354,8.24377155303955,85.42935180664062,45.342943616021984,-0.8354648351669312,0.028670838102698326,0.7408121824264526,0.5
raw-mean-control,81,raw-mean,4.530099868774414,0.31538859009742737,4.530099868774414,0.0,0.7765758633613586,0.9999999403953552,False,3.079874038696289,8.271678924560547,26.849138259887695,8.717609201723372,-0.7140607833862305,-0.012642396613955498,0.5068102478981018,0.5
raw-mean-control,82,raw-mean,2.634988784790039,0.30942845344543457,2.634988784790039,0.0,0.8259900212287903,1.0,False,2.2348532676696777,7.66881251335144,16.45217514038086,7.3616354945467375,-0.6551140546798706,-0.10216155275702477,0.7139761447906494,0.5357142857142857
raw-mean-control,83,raw-mean,10.254290580749512,0.4098251163959503,10.254290580749512,0.0,0.9022226929664612,1.0000001192092896,False,3.579798698425293,13.56822395324707,51.09496307373047,14.273138625422284,-0.44953247904777527,0.03553185146301985,0.5651653409004211,0.4642857142857143
raw-mean-control,84,raw-mean,3.7474873065948486,0.38199034333229065,3.7474873065948486,0.0,0.6188082695007324,1.0000001192092896,False,3.909024477005005,7.984563589096069,29.147687911987305,7.456511997673528,-0.7169850468635559,0.09663943573832512,0.7844764590263367,0.35714285714285715
raw-mean-control,85,raw-mean,7.875197410583496,0.4218665659427643,7.875197410583496,0.0,0.8556678891181946,1.0,False,2.250253200531006,8.134817600250244,54.40736389160156,24.178329744742825,-0.5755612850189209,0.07902191579341888,0.8131175637245178,0.42857142857142855
raw-mean-control,86,raw-mean,14.855932235717773,0.5092786550521851,14.855932235717773,0.0,0.8580386638641357,1.0000001192092896,False,2.261167287826538,14.908883571624756,82.73929595947266,36.59140851935935,-0.8378077149391174,0.21873363852500916,0.8677401542663574,0.35714285714285715
raw-mean-control,87,raw-mean,13.709823608398438,0.23342370986938477,13.709823608398438,0.0,-0.16188126802444458,1.0,False,4.0389275550842285,12.031290531158447,110.99874114990234,27.482231269579568,-0.7498453259468079,-0.18126694485545158,0.8829506039619446,0.5714285714285714
raw-mean-control,88,raw-mean,5.395394802093506,0.3046179413795471,5.395394802093506,0.0,0.6602103114128113,0.9999998807907104,False,1.5437716245651245,7.3633713722229,27.57112693786621,17.85958913814918,-0.6669999361038208,-0.07225349312648177,0.7785372138023376,0.5
raw-mean-control,89,raw-mean,3.222623586654663,0.3453540503978729,3.222623586654663,0.0,0.5515341758728027,1.0000001192092896,False,2.3524606227874756,6.690179347991943,40.504539489746094,17.217945795730895,-0.8030845522880554,0.06894388608634472,0.7304002642631531,0.4642857142857143
raw-mean-control,90,raw-mean,5.774349212646484,0.44791343808174133,5.774349212646484,0.0,0.8486531376838684,1.0,False,2.419185161590576,9.526907444000244,34.798484802246094,14.384382541172101,-0.4144897162914276,0.11601929366588593,0.5603893399238586,0.42857142857142855
raw-mean-control,91,raw-mean,6.321940898895264,0.48418381810188293,6.321940898895264,0.0,0.9472755789756775,0.9999999403953552,False,3.761011838912964,6.3948822021484375,38.50599670410156,10.238201407850621,-0.49471238255500793,0.057303935289382935,0.8994157910346985,0.5
raw-mean-control,92,raw-mean,4.453211307525635,0.48985525965690613,4.453211307525635,0.0,0.9279976487159729,0.9999998807907104,False,2.528860569000244,8.692992210388184,15.930331230163574,6.299410661640964,-0.5103198289871216,0.17647165805101395,0.7735579013824463,0.35714285714285715
raw-mean-control,93,raw-mean,3.5694072246551514,0.3066893517971039,3.5694072246551514,0.0,0.8072218894958496,0.9999999403953552,False,2.823150634765625,8.776673316955566,33.8989372253418,12.00748440692257,-0.8081848621368408,-0.09678107127547264,0.5904285907745361,0.5714285714285714
raw-mean-control,94,raw-mean,3.3619964122772217,0.32448044419288635,3.3619964122772217,0.0,0.816612184047699,1.0000001192092896,False,2.933833360671997,7.602896451950073,17.92711639404297,6.110475337268899,-0.6880413889884949,0.026645549573004246,0.6658602952957153,0.4642857142857143
raw-mean-control,95,raw-mean,3.2076873779296875,0.35253509879112244,3.2076873779296875,0.0,0.546546995639801,1.000000238418579,False,3.0795040130615234,7.843101263046265,29.95747947692871,9.728020924754745,-0.6929429769515991,0.05172828584909439,0.5255951881408691,0.42857142857142855
raw-mean-control,96,raw-mean,5.752913475036621,0.34703630208969116,5.752913475036621,0.0,0.8453916311264038,1.0,False,1.613771677017212,13.303608894348145,31.926626205444336,19.78385583297346,-0.7652217149734497,0.116384107619524,0.6771011352539062,0.4642857142857143
raw-mean-control,97,raw-mean,4.48039436340332,0.32849806547164917,4.48039436340332,0.0,0.8689338564872742,0.9999999403953552,False,1.9975816011428833,10.573402404785156,25.02829360961914,12.529297223852891,-0.7039951682090759,0.01263158128131181,0.32721346616744995,0.5
raw-mean-control,98,raw-mean,7.763625621795654,0.3583829700946808,7.763625621795654,0.0,0.811043381690979,1.0,False,3.257927656173706,7.02996039390564,58.06965637207031,17.824108605367435,-0.6769688725471497,0.07153446786105633,0.6246841549873352,0.4642857142857143
raw-mean-control,99,raw-mean,2.8455331325531006,0.26299652457237244,2.8455331325531006,0.0,0.7257341146469116,1.0,False,2.7430098056793213,7.189856290817261,28.55046844482422,10.408445637238085,-0.6671608686447144,-0.1082410216331482,0.6059812307357788,0.5357142857142857
raw-mean-control,100,raw-mean,2.9230358600616455,0.27968448400497437,2.9230358600616455,0.0,0.8617717027664185,0.9999998807907104,False,1.9513520002365112,7.3579161167144775,19.11041831970215,9.79342441414255,-0.547926127910614,0.0030882973223924637,0.7009565830230713,0.5
raw-mean-control,101,raw-mean,5.824230194091797,0.2968311309814453,5.824230194091797,0.0,0.7522090673446655,1.0,False,1.8156447410583496,7.265730142593384,42.19175338745117,23.237890339085475,-0.5001927018165588,-0.040113138034939766,0.503200352191925,0.5714285714285714
raw-mean-control,102,raw-mean,5.860916614532471,0.5236163139343262,5.860916614532471,0.0,0.9617513418197632,1.0,False,2.2251996994018555,8.811426639556885,17.573143005371094,7.897332994470043,-0.5636696815490723,0.16231060773134232,0.7073624730110168,0.25
