optimizer_step,epoch_zero,learning_rate,ce_mean,objective_mean,residual_penalty_mean,coefficient_penalty_mean,residual_coefficient_norm_mean,residual_rms_mean,image_saturation_fraction_mean,mean_residual_coefficient_max_abs,mean_residual_delta_max_abs,gradient_norm,gradient_nonzero_fraction,basis_parameter_norm,gradient_clipped,ce_moving_mean_16_optimizer_steps
264,7,0.001,0.44937754422426224,0.4493775852024555,0.0,3.443227325483633e-08,0.12094220745808582,0.08650780748575926,0.1040031909942627,1.1134478938856773e-07,2.6036281042252085e-07,4.802948058790204,0.9958022865593539,41.11984045223405,False,0.7372950443532318
265,7,0.001,0.39885063096880913,0.3988506533205509,0.0,2.3387046188538818e-08,0.09279677845456824,0.07430913764983416,0.10505278905232747,1.341104507446289e-07,4.1390103433514014e-07,6.043541573997782,0.9958022865593539,41.20834208764059,False,0.7368278973735869
266,7,0.001,0.9102378878742456,0.9102378971874714,0.0,1.9889901836656065e-08,0.09186409715607138,0.06928830407559872,0.1083061695098877,8.650952310063076e-08,2.430139716125268e-07,6.196537219649079,0.9958022865593539,41.29265912413241,False,0.7142703413264826
267,7,0.001,0.6057434640824795,0.6057434752583504,0.0,1.8826277869976593e-08,0.09184129234844964,0.07280780375003815,0.10320560137430826,1.4404456294414558e-07,1.9442727250407188e-07,4.446372891021253,0.9958022865593539,41.37382466616044,False,0.7217755239689723
268,7,0.001,0.8209868147969246,0.8209868222475052,0.0,2.1056725474366544e-08,0.09766921959135566,0.07411355804651976,0.10439562797546387,9.892715269188557e-08,1.652334447044268e-07,5.792165796190761,0.9958022865593539,41.45148740601679,False,0.744081464712508
269,7,0.001,0.6748994663357735,0.6748994830995798,0.0,3.025539463408222e-08,0.11223608507180524,0.09224656876176596,0.10361234347025552,1.428027900374218e-07,4.160940250130807e-07,4.18793978952111,0.9958022865593539,41.52532025031604,False,0.7398663934436627
270,7,0.001,1.491026972187683,1.491026982665062,0.0,2.889938643946266e-08,0.1143434073319789,0.09134322497993708,0.09890047709147134,8.112854743558273e-08,2.6121620066987816e-07,12.661815932491654,0.9958022865593539,41.598761929618306,False,0.7670022389938822
271,7,0.001,0.7920512408018112,0.7920512482523918,0.0,1.616354472488979e-08,0.08656499500947588,0.07269125618040562,0.1092231273651123,7.202228147207279e-08,1.514817711267824e-07,2.184460067583137,0.9957909106421705,41.67188150106995,False,0.7548376136546722
272,7,0.001,1.0406841710209846,1.0406842082738876,0.0,3.737012699289721e-08,0.13214466401354474,0.10995586775243282,0.10682495435078938,1.0223852342505779e-07,3.0442316756307264e-07,7.9226846604919015,0.9957909106421705,41.742891237789955,False,0.7843161043565487
273,7,0.001,0.76916060782969,0.769160627387464,0.0,2.8382342143196126e-08,0.10887953486740644,0.09109075553715229,0.10770376523335774,8.23703061314518e-08,4.1979870957220555e-07,8.545448080593085,0.9957909106421705,41.81744520777961,False,0.7781589367514243
274,7,0.001,1.2792943269014359,1.2792943269014359,0.0,7.885811836860768e-09,0.057647518585047935,0.04374498687684536,0.1058980623881022,9.934107225717526e-08,3.0458116384579625e-07,7.899636954089373,0.9957909106421705,41.8975113417788,False,0.8256250093545532
275,7,0.001,0.6769687905907631,0.6769688166677952,0.0,2.813373511934003e-08,0.10759116860712209,0.08434237353503704,0.1018838882446289,9.230441833096847e-08,1.3603440152110124e-07,4.464754228588648,0.9957795347249871,41.97951113247273,False,0.8329915861104382
276,7,0.001,1.1606834679841995,1.1606834679841995,0.0,1.0331418831555084e-08,0.07024215161421307,0.050722237676382065,0.10013596216837564,8.485383773404465e-08,3.6891941590511124e-07,4.705533289804754,0.9957795347249871,42.06286889075506,False,0.8319891067658318
277,7,0.001,0.6069509945809841,0.6069509973749518,0.0,1.6684731152238896e-08,0.0880108725525401,0.06952637061476707,0.10650356610616048,1.0472204792222328e-07,3.1204339734358655e-07,3.4104404572545324,0.9957795347249871,42.145186793453064,False,0.8415110700734658
278,7,0.001,0.5959888584911823,0.5959888659417629,0.0,1.355594436702745e-08,0.07583894471102055,0.05687386728823185,0.10664105415344238,1.10516943152561e-07,3.045256562472787e-07,2.99759438894291,0.9957795347249871,42.225443370421125,False,0.8205538276088191
279,7,0.001,0.9716928340494633,0.9716928526759148,0.0,1.927702986126434e-08,0.0884256016152902,0.06575700175017118,0.10114542643229166,1.3576614321664238e-07,5.173005774850026e-07,3.9919399727593,0.9957795347249871,42.30331017206263,False,0.8277873795450432
280,7,0.001,0.7228824943304062,0.7228825017809868,0.0,1.9523152650080533e-08,0.09548592606592306,0.07858680188655853,0.10862151781717935,9.147657209496174e-08,2.7857319651047874e-07,4.132056769745678,0.9957795347249871,42.378526213187094,False,0.8448814389266772
281,7,0.001,0.2874251129105687,0.2874251324683428,0.0,2.5012171445126796e-08,0.10867085505199563,0.08250086940824986,0.10429875055948892,8.216334634880695e-08,1.6194096019717108e-07,2.827477779591541,0.9957681588078039,42.44988439538539,False,0.8379173440480372
282,7,0.001,0.7672867551445961,0.7672867551445961,0.0,1.2603284860190911e-08,0.07486787809873774,0.05680393800139427,0.10362935066223145,1.3162691914203606e-07,4.3973520291729074e-07,3.5965276991176665,0.9957681588078039,42.51788324905828,False,0.8289828982524341
283,7,0.001,0.4632421210408211,0.46324214339256287,0.0,1.7412947084238795e-08,0.08805547429490791,0.07889324426651001,0.10482652982076009,1.3369653117933922e-07,2.627500634844182e-07,5.241327755977639,0.9957681588078039,42.581853154525255,False,0.8200765643123304
284,7,0.001,0.7811274901032448,0.7811274901032448,0.0,1.2340221733353474e-08,0.07623724568300422,0.051203422248363495,0.10262020428975423,1.043081283569336e-07,3.182717307481653e-07,4.972729686519191,0.9957681588078039,42.64219976261773,False,0.8175853565189755
285,7,0.001,1.3359133452177048,1.3359133452177048,0.0,9.178642679241733e-09,0.06405457098601186,0.04821735015138984,0.10445912679036458,6.084641057668705e-08,2.0946033885138604e-07,3.9927569405739702,0.9957681588078039,42.69875133857233,False,0.8588987239490962
286,7,0.001,0.6850189939141273,0.6850190237164497,0.0,2.8542419983068612e-08,0.11518949414818949,0.0935764666646719,0.10168743133544922,1.0348028922635422e-07,2.307860285100105e-07,6.568089143883584,0.9957681588078039,42.751218217511145,False,0.8085232253069989
287,7,0.001,0.8961601480841637,0.8961601704359055,0.0,3.278195892519875e-08,0.11998045617603531,0.09631717391312122,0.10672569274902344,1.1838145042020187e-07,4.000900730716239e-07,8.537750395937696,0.9957681588078039,42.80361524716355,False,0.815030032012146
288,7,0.001,0.7035753205418587,0.7035753279924393,0.0,1.4875193965480094e-08,0.08157641889641482,0.06787124369293451,0.10680786768595377,1.0803341865539551e-07,3.864693667310348e-07,3.4466093812413976,0.9957679218095292,42.85482896229406,False,0.7939607288572006
289,8,0.001,0.7294290214776993,0.7294290470890701,0.0,3.2874624800172114e-08,0.11773492002266822,0.08933193609118462,0.10439976056416829,1.0016891849318199e-07,2.829327172548801e-07,5.557524402107195,0.9957681588078039,42.90572097274631,False,0.7914775047102012
290,8,0.001,0.7781587913632393,0.7781588099896908,0.0,2.56971421919161e-08,0.10570559967904092,0.0793198412284255,0.10758622487386067,7.450580596923828e-08,3.490765152491804e-07,3.0642260699518973,0.9957567828906205,42.95480778731024,False,0.7601565337390639
291,8,0.001,0.7236179388128221,0.723617943469435,0.0,1.2377319447143265e-08,0.07264713191503717,0.05689108511433005,0.1015784740447998,8.402599149803791e-08,3.300348225820926e-07,4.17829741535054,0.9957567828906205,43.00165705633503,False,0.7630721055029426
292,8,0.001,0.41996999830007553,0.4199700132012367,0.0,2.1747470491106924e-08,0.10027755703382163,0.07873918581753969,0.10757263501485188,1.059638137235197e-07,3.989445360730315e-07,3.5387253298093317,0.9957567828906205,43.045815283723485,False,0.7167775136476848
293,8,0.001,0.8827534951269627,0.8827535063028336,0.0,2.516232200377999e-08,0.10698504068773429,0.0791739271953702,0.09819372495015462,1.10516943152561e-07,3.0441776743828086e-07,5.486274495855081,0.9957567828906205,43.08862293513494,False,0.7340151699318085
294,8,0.001,0.36409683362580836,0.36409686086699367,0.0,3.694023686939829e-08,0.12469147100031908,0.10332340653985739,0.10488295555114746,1.5066730441049003e-07,4.936202913086163e-07,1.8022238171584495,0.9957567828906205,43.1296130915957,False,0.7195219183777226
295,8,0.001,0.5550831542350352,0.5550831884611398,0.0,2.9229471898428727e-08,0.10973453708638677,0.09115944383665919,0.10400287310282388,1.0803341865539551e-07,2.9114607968949713e-07,2.72331409416094,0.9957567828906205,43.168140457236085,False,0.6934838133893209
296,8,0.001,0.6540670655667782,0.6540670841932297,0.0,1.881912231604943e-08,0.08653643233538048,0.07085977960377932,0.10554305712381998,7.057355588813152e-08,3.3498116636110353e-07,2.654882321031539,0.9957567828906205,43.204508301115894,False,0.6891828490915941
297,8,0.001,0.38488126546144485,0.3848812812939286,0.0,2.7237112565359212e-08,0.11215182916000865,0.09633522294461727,0.10662301381429036,8.071462076486569e-08,3.1707975267636357e-07,4.220226014431904,0.9957454069734373,43.24112363568392,False,0.6952738586260239
298,8,0.001,0.6413361802697182,0.6413361951708794,0.0,1.7961842846414555e-08,0.08695312304029539,0.0641438215970993,0.10712099075317383,1.2045104824665032e-07,6.229133759916294e-07,5.52372144042246,0.9957454069734373,43.27699165672084,False,0.687401947696344
299,8,0.001,0.6463918776717037,0.6463918823283166,0.0,1.3558363765042714e-08,0.07970437072496439,0.061085229739546776,0.10091956456502278,9.851323312659588e-08,2.352931716131934e-07,2.7672346494251,0.9957454069734373,43.31200413498915,False,0.6988488074857742
300,8,0.001,0.8005399033427238,0.8005399405956268,0.0,2.9298450776593654e-08,0.11180668137019001,0.08623289503157139,0.10758519172668457,1.1672576505361576e-07,4.10599739097961e-07,9.179010742465703,0.9957451699751626,43.34558037468417,False,0.7000620833132416
301,8,0.001,0.8166379742324352,0.8166379816830158,0.0,1.8386384470492345e-08,0.08822863566627272,0.06958240270614624,0.106277863184611,7.78171767024105e-08,2.2697008716932032e-07,3.4498948534577663,0.9957567828906205,43.37885992075711,False,0.6676073726266623
302,8,0.001,0.28268348798155785,0.28268352150917053,0.0,3.576446006015033e-08,0.12602016557711462,0.09862342569977045,0.10494716962178548,7.740325713712082e-08,4.6667122433063923e-07,2.510173526850521,0.9957567828906205,43.411659518471204,False,0.6424614035058767
303,8,0.001,0.5006045993650332,0.5006046438356861,0.0,3.567576745133749e-08,0.1263192063222179,0.09977132547646761,0.1020505428314209,6.953874986947994e-08,2.3703321971879632e-07,4.421835651122969,0.9957563088940713,43.44520556493424,False,0.617739181710931
304,8,0.001,1.1406009942293167,1.140601024031639,0.0,3.3734231852378116e-08,0.12050198862783722,0.09262506477534771,0.1062774658203125,1.0927518445669193e-07,3.184033516845375e-07,6.918605552902671,0.9957567828906205,43.47896158550053,False,0.6450532863163971
305,8,0.001,0.9016150236129761,0.9016150683164597,0.0,4.4713510671812173e-08,0.13367351580956147,0.09959379024803638,0.10643847783406575,8.609559642991371e-08,3.034787710021192e-07,4.256359465313804,0.9957567828906205,43.513309325435735,False,0.6558149114498519
306,8,0.001,0.3645387995056808,0.3645388240693137,0.0,3.211040433548362e-08,0.11254734770755324,0.09619358275085688,0.10082221031188965,1.018246038597681e-07,2.666831449005258e-07,4.244837398893579,0.9957567828906205,43.54915548325948,False,0.6299636619587545
307,8,0.001,0.9009780772030354,0.9009780958294868,0.0,3.4236468771098316e-08,0.11834101372672351,0.09532387927174568,0.09956773122151692,7.78171767024105e-08,1.7283267084167164e-07,7.131212151008182,0.9957567828906205,43.58575322400542,False,0.6410486706081429
308,8,0.001,0.38308582035824656,0.3830858883447945,0.0,5.852815831985936e-08,0.16440326289741478,0.1340778861194849,0.09816145896911621,6.043249101139736e-08,1.7708057953313983e-07,5.7105287425475115,0.9957567828906205,43.62301896556718,False,0.6387434094867785
309,8,0.001,0.7482735365629196,0.7482736110687256,0.0,5.6073025334058e-08,0.16344878074795033,0.12896459735929966,0.10876719156901041,9.106265252967205e-08,1.981626525093816e-07,7.09187321819038,0.9957567828906205,43.66272045765204,False,0.6303384120765259
310,8,0.001,0.6843278184533119,0.684327844530344,0.0,3.30022640326888e-08,0.12426969291877153,0.0971626378595829,0.09888434410095215,1.258320310171257e-07,4.2235359387632343e-07,4.2369337675092895,0.9957567828906205,43.704384583420506,False,0.6503528486282448
311,8,0.001,0.9164174944162369,0.9164175316691399,0.0,4.437263800838309e-08,0.13873342399728733,0.10780135449022055,0.10663986206054688,1.0265244299034748e-07,2.7458588647277793e-07,8.194481291098603,0.9957567828906205,43.74950370351053,False,0.6729362448895699
312,8,0.001,0.8054837808012962,0.8054838106036186,0.0,4.234832484684148e-08,0.13721377616956074,0.10847985744476318,0.10016536712646484,1.1010302358727131e-07,2.7466020924293844e-07,4.495266339489506,0.9957567828906205,43.79721293926851,False,0.6823997895917273
313,8,0.001,0.7012082971632481,0.7012083064764738,0.0,2.1828730378814498e-08,0.09896015925549437,0.07198162283748388,0.10909310976664224,1.1507007968702965e-07,3.5882300153389224e-07,2.475006539628013,0.9957567828906205,43.846821363766914,False,0.70217022907309
314,8,0.001,0.24021362140774727,0.24021366611123085,0.0,4.3727586218622605e-08,0.13264408567758165,0.09939428046345711,0.10666831334431966,1.0968910402198162e-07,2.6718845447248896e-07,3.9758102303457203,0.9957567828906205,43.89590344755238,False,0.6771000691442168
315,8,0.001,0.5808698460459709,0.5808698758482933,0.0,3.534245901493094e-08,0.11302537354269285,0.08898789156228304,0.10332369804382324,9.602970862943039e-08,2.934312703928299e-07,3.7322128256861293,0.9957681588078039,43.944551533348736,False,0.6730049421676085
316,8,0.001,0.8780484348535538,0.8780484795570374,0.0,5.119516321983042e-08,0.14640875801265174,0.11423810012638569,0.10241945584615071,9.354617702683754e-08,3.1251124710252043e-07,5.328858353771511,0.9957681588078039,43.99240283430919,False,0.6778492253870354
317,8,0.001,0.5195390712469816,0.5195391084998846,0.0,4.92399063745097e-08,0.15142052264903283,0.12021742202341557,0.10981067021687825,1.0554989415823002e-07,4.4028365664416924e-07,6.019057243784136,0.9957679218095292,44.040940270762555,False,0.6592805439504446
318,8,0.001,0.7482888847589493,0.7482889145612717,0.0,3.2767549118517536e-08,0.12165923977382614,0.0954063106328249,0.10225701332092285,7.36779668386589e-08,5.118895387568045e-07,3.743979237904936,0.9957681588078039,44.089577665663825,False,0.6883808812490315
319,8,0.001,0.7565131895244122,0.7565132081508636,0.0,2.649497599094275e-08,0.10704993168311296,0.08049233350902796,0.10747512181599934,1.1424223345102291e-07,5.548384933717898e-07,10.853391257595328,0.9957681588078039,44.14105802408695,False,0.7043751681339927
320,8,0.001,0.7921659871935844,0.7921660020947456,0.0,2.3698150997120138e-08,0.10351518594078968,0.08066644985228777,0.10589591662089029,8.278423280216884e-08,2.1461475796513696e-07,3.9443092196913074,0.9957681588078039,44.19340024425642,False,0.6825979801942594
321,8,0.001,0.6312621608376503,0.6312621831893921,0.0,2.3936907123101037e-08,0.10522407704126444,0.0743660619482398,0.1022042433420817,7.947286206899662e-08,2.2119367315553973e-07,3.8160989577330664,0.9957681588078039,44.24602600642536,False,0.6657009262708016
322,8,0.001,0.9950374662876129,0.9950374811887741,0.0,2.1673164374291787e-08,0.1000471730987742,0.0762613769620657,0.10830609003702799,1.2086498202279472e-07,2.8532940632430837e-07,5.154496115109348,0.9957681588078039,44.29860496360881,False,0.7051070929446723
323,8,0.001,0.43886176962405443,0.438861814327538,0.0,4.209058168669344e-08,0.13594387169709995,0.10420633759349585,0.11066285769144693,9.189049166025143e-08,4.747532784676878e-07,8.980902303682988,0.9957681588078039,44.349574333549775,False,0.676224823720986
324,8,0.001,0.6003873031586409,0.6003873217850924,0.0,3.231140865977977e-08,0.12230471204286793,0.09517063293606043,0.11008079846700032,9.644362819472008e-08,3.1585432225256227e-07,6.762083008354068,0.9957792977267126,44.398624066693074,False,0.6898061663960107
325,9,0.001,0.2996758930385113,0.29967591911554337,0.0,3.0200298262172964e-08,0.11911586886738806,0.08848887868225574,0.10557079315185547,1.4156103134155273e-07,4.535187088094972e-07,3.0538808642036295,0.9957795347249871,44.446581729159526,False,0.6617688136757351
326,9,0.001,0.8421531058847904,0.8421531170606613,0.0,1.9402565998305477e-08,0.09567172357946692,0.07624209765344858,0.10530344645182291,1.2831556261971855e-07,4.646461206903041e-07,2.9547217508154597,0.9957795347249871,44.49396090396536,False,0.6716328941402026
327,9,0.001,0.5761950109153986,0.5761950258165598,0.0,1.7736680124613713e-08,0.08795923814138219,0.06888803653419018,0.10550427436828613,1.2707378971299477e-07,2.5700751393742394e-07,5.963880904516817,0.9957795347249871,44.540884086283484,False,0.6503689889214002
328,9,0.001,0.6060098730958998,0.6060099052265286,0.0,3.802313397471835e-08,0.13163302070995583,0.1097144614905119,0.10331360499064127,1.4073319221097336e-07,3.9818692698645464e-07,3.8863508790705787,0.9957795347249871,44.586078722058055,False,0.6379018696898129
329,9,0.001,0.34847074188292027,0.34847078286111355,0.0,3.903492551415866e-08,0.13362675094258197,0.10387565940618515,0.10524257024129231,8.816520136178951e-08,1.833379172921923e-07,2.1877527806494026,0.9957795347249871,44.63043288308277,False,0.6158557724847924
330,9,0.001,0.6297442838549614,0.6297442950308323,0.0,1.1651159925740728e-08,0.07218428558274857,0.0518614212051034,0.10387070973714192,1.2459027232125663e-07,2.31648641602078e-07,5.958429641360859,0.9957795347249871,44.67258352091845,False,0.6402014388877433
331,9,0.001,1.0922640170902014,1.0922640543431044,0.0,4.0802107914572616e-08,0.1312154139889391,0.09667980577796698,0.111679474512736,9.064873296438236e-08,2.224891773039417e-07,12.800669458265094,0.9957795347249871,44.7176268246072,False,0.6721635745780077
332,9,0.001,0.39390620053745806,0.39390623627696186,0.0,4.1990189547647105e-08,0.12692177753481648,0.1024058973416686,0.10787860552469888,1.523229826716488e-07,3.4648641644707823e-07,2.4957420496154215,0.9957795347249871,44.7627798314327,False,0.6419046849332517
333,9,0.001,0.17290749214589596,0.17290752567350864,0.0,3.0038641796181764e-08,0.11913790699004828,0.09379853866994381,0.10323977470397949,7.82310962677002e-08,2.9564557735284325e-07,1.539287465188902,0.9957795347249871,44.80707938903611,False,0.6202402112394338
334,9,0.001,0.47618459537625313,0.4761846251785755,0.0,4.0035324833098684e-08,0.1323488860645456,0.11034273356199265,0.10590132077534993,9.809931356130619e-08,4.72155278430364e-07,5.685757725519817,0.9957795347249871,44.85101374990622,False,0.6032336931530153
335,9,0.001,0.8637368159834296,0.8637368420604616,0.0,3.888972144316938e-08,0.12303010028289606,0.10286891553550959,0.10558970769246419,1.0016891849318199e-07,3.5107237295051164e-07,5.261198728183807,0.9957795347249871,44.89382677316571,False,0.6099351698067039
336,9,0.001,0.48759717494249344,0.4875972047448158,0.0,2.6589870583126896e-08,0.10488772371380836,0.08954148273915052,0.10488653182983398,1.3493828987520828e-07,2.1800801164317818e-07,4.349765684078364,0.9957795347249871,44.93518677948398,False,0.5908996190410107
337,9,0.001,0.8827229738235474,0.8827229924499989,0.0,2.839203960824932e-08,0.10568314681401982,0.08659819886088371,0.10398475329081217,8.361207193274822e-08,2.405275836281362e-07,5.45612259276762,0.9957795347249871,44.97543994199031,False,0.6066159198526293
338,9,0.001,0.38000120548531413,0.3800012323772535,0.0,2.333570670032259e-08,0.09301275543989973,0.07707451889291406,0.1039431889851888,1.0265244299034748e-07,3.737686711247079e-07,1.1147045935247868,0.9957681588078039,45.01513916696112,False,0.5681761535524856
339,9,0.001,0.3042939668521285,0.3042940106242895,0.0,3.791176039769084e-08,0.1315492438549816,0.10190368536859751,0.10516214370727539,9.064873296438236e-08,2.609774014672439e-07,2.603127948379769,0.9957681588078039,45.054283288645955,False,0.5597656658792403
340,9,0.001,0.2989902086555958,0.29899023845791817,0.0,2.827935841054341e-08,0.11624544299191675,0.09774443879723549,0.10274020830790201,1.436306433788559e-07,2.9047629368506023e-07,3.4502790904575997,0.9957681588078039,45.09235008600186,False,0.5409283474727999
341,9,0.001,0.5336863971315324,0.5336864199489355,0.0,3.984963647951645e-08,0.13321111462913598,0.11391596589237452,0.10854880015055338,1.423888704721321e-07,2.861692678379768e-07,3.957158532627602,0.9957681588078039,45.12865424275987,False,0.5555540039786138
342,9,0.001,1.6344467867165804,1.634446807205677,0.0,6.276339470367986e-08,0.15359070682380224,0.1379902921617031,0.11324723561604817,6.622738624173508e-08,3.158302490646747e-07,42.68565456284065,0.9957681588078039,45.19855036322425,False,0.6050723590306006
343,9,0.001,0.8238244354724884,0.8238244503736496,0.0,2.2300027546773293e-08,0.09580716268170655,0.0740339825861156,0.10643696784973145,8.361207193274822e-08,2.581858780104085e-07,9.189258388912815,0.9957681588078039,45.29778420578352,False,0.6205491980654188
344,9,0.001,0.3905956679955125,0.3905956959351897,0.0,3.247819568841237e-08,0.11175811208027582,0.10172732267528772,0.10524884859720865,1.2417633854511223e-07,3.006503845881525e-07,1.849740036771892,0.9957795347249871,45.41718098652372,False,0.6070858102466445
345,9,0.001,1.5377395749092102,1.5377395749092102,0.0,2.306654489636628e-08,0.10088008638107572,0.08578924741595984,0.10413551330566406,7.61614913358244e-08,3.6982879692004644e-07,5.155272835191674,0.9957795347249871,45.54991192493663,False,0.6814151123107877
346,9,0.001,1.0959942638874054,1.095994271337986,0.0,2.2845291436368598e-08,0.10294166749595086,0.08057514391839504,0.10605955123901367,7.864501583298988e-08,1.9147330476698698e-07,5.361089173468414,0.9957795347249871,45.68930351701719,False,0.7105557360628154
347,9,0.001,0.3454737924039364,0.3454738222062588,0.0,2.9635645049097548e-08,0.11400175580132269,0.09223146736621857,0.10507869720458984,1.0265244299034748e-07,2.561633323239221e-07,2.425220133531786,0.9957795347249871,45.831020469727655,False,0.6638813470199239
348,9,0.001,0.2792387455701828,0.2792387641966343,0.0,2.3929590975413362e-08,0.1020161626297793,0.07957583013921976,0.10384051005045572,1.299712408808773e-07,2.2206410221770057e-07,2.3385476911511285,0.9957792977267126,45.97131184656807,False,0.6567146310844691
349,9,0.001,0.9489335156977177,0.948933519423008,0.0,3.018387939590639e-08,0.1185202242413286,0.0924221333116293,0.10300660133361816,1.2665987014770508e-07,4.0232708897747216e-07,8.834894378941039,0.9957795347249871,46.11087977647614,False,0.705216257556458
350,9,0.001,0.2811545552685857,0.28115458600223064,0.0,2.644755037195523e-08,0.11211426636747819,0.08050611428916454,0.10530281066894531,7.491972553452797e-08,1.5253358753852808e-07,3.1580885614288903,0.9957795347249871,46.24687617064388,False,0.6930268800497288
351,9,0.001,0.47950990311801434,0.47950991429388523,0.0,1.923042525220353e-08,0.09329090802870303,0.07694611512124538,0.10544308026631673,9.064873296438236e-08,2.711055913096061e-07,5.607056846693343,0.9957795347249871,46.378031293945966,False,0.6690126979956403
352,9,0.001,0.48378101363778114,0.4837810806930065,0.0,5.9603815216746625e-08,0.16489899855067633,0.1335817500948906,0.1069631576538086,1.063777332888094e-07,4.559945239179797e-07,11.138180208208496,0.9957795347249871,46.50729829745198,False,0.6687741879140958
353,9,0.001,0.2875889241695404,0.28758894838392735,0.0,2.7467629060140553e-08,0.11371661054303209,0.0839705839753151,0.10400780042012532,9.023481339909267e-08,3.295385511137283e-07,2.7467992794400207,0.9957795347249871,46.63234858267184,False,0.6315783098107204
354,9,0.001,0.3751828381791711,0.37518290244042873,0.0,5.178078144041365e-08,0.15323635558667784,0.12485517747700214,0.1089028517405192,1.1341439432044353e-07,4.957016130902048e-07,7.48339616698001,0.9957795347249871,46.75267990855144,False,0.6312771618540864
355,9,0.001,0.6573839634656906,0.6573839858174324,0.0,1.88633830777718e-08,0.09093624110774412,0.06470567174255848,0.10208320617675781,8.195638656616211e-08,2.6315927925679716e-07,3.6177191995817117,0.9957795347249871,46.86731986589448,False,0.6533452866424341
356,9,0.001,0.7315992265939713,0.7315992414951324,0.0,2.685382316514051e-08,0.11211588535078072,0.08145722188055515,0.10667125384012857,8.278423280216884e-08,1.9989720101420971e-07,7.177620945774103,0.9957795347249871,46.975418914794716,False,0.6803833502635825
357,9,0.001,0.5633617118000984,0.563361719250679,0.0,1.7698301268964656e-08,0.09048315346316924,0.06178857292979956,0.10187911987304688,1.3369653117933922e-07,4.752319000544958e-07,5.521444667832064,0.9957795347249871,47.07857759968065,False,0.6822380574303679
358,9,0.001,0.24373862822540104,0.2437386605888605,0.0,3.7918411965875976e-08,0.1289589800493546,0.09108193032443523,0.10240459442138672,1.8792020739510917e-07,3.659670824163186e-07,3.432170491847164,0.9957795347249871,47.17539323487454,False,0.5953187975246692
359,9,0.001,0.2857968816533685,0.2857969291508198,0.0,4.2165355207401944e-08,0.13813484852483462,0.10050035454332829,0.10684529940287271,1.1341439432044353e-07,1.7823404618866334e-07,4.693366246944111,0.9957795347249871,47.26573712016864,False,0.5616920754109742
360,9,0.001,0.7830952182412148,0.7830952405929565,0.0,2.6358537574822094e-08,0.10616948863492941,0.07935089245438576,0.10768707593282063,1.688798221266552e-07,7.232931693579303e-07,10.79130939048367,0.9957795347249871,47.35274285372804,False,0.5862232973013306
361,10,0.001,0.6968043439555913,0.6968043691013008,0.0,3.077753785163395e-08,0.1131313766657376,0.07955734245479107,0.10296916961669922,1.1879536998549156e-07,2.2814489852862607e-07,9.831852640442923,0.9957792977267126,47.4347935730681,False,0.5336648453667294
362,10,0.001,0.31365695782005787,0.313656996935606,0.0,4.0045868843208154e-08,0.1364918882094162,0.10796456597745419,0.10622874895731607,1.1589791881760902e-07,3.2116315651364857e-07,4.392413803492401,0.9957795347249871,47.51154581266313,False,0.4847687637375202
363,10,0.001,0.3921703137457371,0.39217033609747887,0.0,2.4876700255305195e-08,0.10870031459744861,0.08065765537321568,0.10529669125874837,1.601874828338623e-07,3.346029302520037e-07,3.2548182567897066,0.9957795347249871,47.5833916134055,False,0.48768729632138275
364,10,0.001,0.24347738164942712,0.2434774375287816,0.0,5.9514075001487754e-08,0.16149740179114283,0.12798253633081913,0.10550785064697266,7.905894250370693e-08,2.4150301669578766e-07,2.459291882079158,0.9957795347249871,47.650511902821954,False,0.4854522110763355
365,10,0.001,0.4215970328077674,0.4215970654040575,0.0,3.709275020469249e-08,0.13119080127327262,0.09649007394909859,0.09980249404907227,1.0927518445669193e-07,2.4450577029710985e-07,2.925661407111018,0.9957795347249871,47.71379998990303,False,0.4524936808957136
366,10,0.001,0.535492486320436,0.5354925002902746,0.0,3.363242617737683e-08,0.12499744791025269,0.09204132854938507,0.09945384661356607,9.230441833096847e-08,3.0940321948946803e-07,3.0710095617829514,0.9957795347249871,47.77270364974596,False,0.46838980158645427
367,10,0.001,0.5021315738558769,0.5021315943449736,0.0,3.710241358589883e-08,0.12964611167353565,0.09998203627765179,0.10472997029622395,7.657541090111408e-08,2.234684757240757e-07,3.911297342513267,0.9957795347249871,47.827669751460085,False,0.4698036560075707
368,10,0.001,0.6093335412442684,0.6093335598707199,0.0,2.323693149008932e-08,0.09729081918079653,0.07744367513805628,0.10790554682413736,1.4073319221097336e-07,5.190426577428298e-07,2.133798805740584,0.9957795347249871,47.87920237824774,False,0.47765068898297613
369,10,0.001,0.8299343436956406,0.8299343660473824,0.0,3.168581219625821e-08,0.12075480665200776,0.08137398213148117,0.1084757645924886,1.2500419188654632e-07,3.002179482791689e-07,3.9471023187548604,0.9957795347249871,47.92687384783891,False,0.5115472777033574
370,10,0.001,0.27101964969187975,0.2710196948610246,0.0,4.313786394760655e-08,0.14220576121023856,0.10621742531657219,0.10266923904418945,1.945429346505989e-07,4.383885823244782e-07,3.78057779401847,0.9957795347249871,47.97166052794579,False,0.5050370784229017
371,10,0.001,0.4906581025570631,0.49065815284848213,0.0,5.206492481590885e-08,0.14930658713189685,0.1067532766610384,0.10867547988891602,6.829699117361088e-08,1.9089195291144279e-07,6.214383892592946,0.9957795347249871,48.01400912001561,False,0.49461671211611247
