optimizer_step,mse,rmse,l2_distance,mse_ratio_to_m0,l2_distance_ratio_to_m0,teacher_normalized_rmse,gradient_norm,gradient_nonzero_fraction,x_T_update_norm,elapsed_seconds
71,0.09827467054128647,0.313487911316029,80.25290529690342,0.7916632955973635,0.8897546266231849,0.47885162759413485,0.00015463691560742713,0.9994354248046875,4.018444543335602,70.33502960111946
72,0.09814247488975525,0.3132769938724439,80.19891043134564,0.7905983778054398,0.8891559918290153,0.47852945197745883,0.00013898075424754715,0.9994049072265625,3.9291925611247334,71.27324434090406
73,0.09803253412246704,0.3131014757590054,80.15397779430538,0.7897127368801384,0.8886578289083702,0.4782613487069389,0.00016811794434933524,0.99932861328125,3.878986458380591,72.35562532395124
74,0.09798035770654678,0.31301814277537776,80.1326445504967,0.7892924235567522,0.8884213097155831,0.4781340578819918,0.00014981727220105806,0.9994049072265625,3.741288195253461,73.41218660771847
75,0.0978257954120636,0.31277115501923064,80.06941568492304,0.7880473286126359,0.8877202986372655,0.4777567849959964,0.0001428645804944222,0.9993896484375,3.7036250494012677,74.35337405558676
76,0.09775283932685852,0.31265450472823597,80.03955321042841,0.7874596221921594,0.887389216855918,0.47757860210700515,0.00020126646714524905,0.9995269775390625,3.6640641036695905,75.32591900508851
77,0.09773269295692444,0.3126222848053613,80.0313049101725,0.7872973307133022,0.8872977689103597,0.47752938629372316,0.00017871641476511674,0.9994354248046875,3.479008771573982,76.45052924286574
78,0.0976264551281929,0.3124523245683938,79.98779508950881,0.786441519249906,0.8868153805893907,0.47726977265900106,0.00015333205419848007,0.9994354248046875,3.441959755884348,77.40336332749575
79,0.0975574478507042,0.3123418765562892,79.95952039841004,0.7858856229195901,0.8865019023778743,0.47710106372812466,0.00022556806017498264,0.99951171875,3.4255658042489445,78.5055694365874
80,0.09742331504821777,0.3121270815680975,79.90453288143296,0.7848051001777764,0.8858922621728764,0.47677296517637224,0.0001541098086281653,0.9995880126953125,3.1835393735729576,79.4468583157286
81,0.09740245342254639,0.31209366129824934,79.89597729235183,0.7846370468712676,0.8857974073518546,0.4767219158375182,0.00020589757762577883,0.999267578125,3.250724735574548,80.55256945639849
82,0.09733550995588303,0.31198639386339116,79.86851682902814,0.7840977758144884,0.8854929563889757,0.4765580652266476,0.0002333549512735463,0.9995574951171875,3.0676301805837882,81.49296630267054
83,0.09720642864704132,0.3117794551394324,79.81554051569469,0.783057945980465,0.884905614164847,0.47624196708951716,0.0001743925702825818,0.999603271484375,2.9561243903189705,82.43041939660907
84,0.09718616306781769,0.3117469535822567,79.80722011705771,0.7828946941969993,0.8848133668729239,0.4761923210808797,0.0001708450245206782,0.9995269775390625,2.9162663405835567,83.39060614351183
85,0.09716998785734177,0.3117210096502027,79.8005784704519,0.7827643928654169,0.8847397317095107,0.47615269182041453,0.0001766515829327552,0.9994049072265625,2.813760355093662,84.46925164852291
86,0.09709660708904266,0.31160328478538646,79.77044090505893,0.7821732653597722,0.8844056000273698,0.4759728675238765,0.00016635184816015682,0.9994049072265625,2.756421421775864,85.41344591509551
87,0.09702470153570175,0.31148788344926315,79.74089816301137,0.781594021623659,0.884078063082474,0.4757965924088419,0.0001634009327206842,0.999359130859375,2.7004230705460737,86.3531338982284
88,0.09702348709106445,0.31148593401799773,79.74039910860742,0.7815842385204587,0.8840725301243436,0.4757936146597785,0.0001883997632607488,0.99957275390625,2.6544500257041426,87.28909157123417
89,0.09692444652318954,0.31132691262271167,79.69968963141419,0.7807864054478081,0.8836211888857171,0.47555071006535454,0.0001707113572995248,0.9994049072265625,2.5999470040065784,88.3859643843025
90,0.09688633680343628,0.3112657012962339,79.68401953183587,0.7804794080682392,0.8834474563143183,0.47545720999006286,0.0001576956783849564,0.999542236328125,2.5648401750288783,89.32204856351018
91,0.09677236527204514,0.31108256986215915,79.63713788471274,0.7795612968433587,0.8829276849455784,0.4751774774003684,0.00024315276006136062,0.999359130859375,2.6457041562934114,90.26151286810637
92,0.09674856066703796,0.3110443065980118,79.62734248909102,0.7793695360168246,0.8828190845336459,0.4751190304055956,0.00015981990736111014,0.999542236328125,2.561421654416825,91.19952888507396
93,0.09680633991956711,0.3111371721918921,79.65111608112437,0.7798349836568159,0.8830826595833573,0.47526088225752317,0.000223388722613274,0.9994049072265625,2.6036956114282117,92.29394984338433
94,0.09672939032316208,0.3110134889730059,79.61945317708951,0.7792151070319505,0.8827316166491095,0.47507195659713297,0.00020427476659573416,0.999420166015625,2.4158104889598677,93.23019138537347
95,0.09666615724563599,0.31091181586687244,79.59342486191935,0.7787057254561147,0.8824430437462322,0.4749166513027432,0.00017016906951664287,0.99951171875,2.3911200979690572,94.16876415722072
96,0.09665331989526749,0.31089117050065523,79.58813964816774,0.7786023126535737,0.8823844471961038,0.47488511558203905,0.0002689076663350198,0.9993896484375,2.7612692722867855,95.10801709350199
97,0.09669353067874908,0.3109558339680236,79.60469349581405,0.7789262354018694,0.8825679777795415,0.47498388878980086,0.00021926073786502837,0.9994659423828125,2.2267093463518295,96.18194705899805
98,0.09668350219726562,0.31093970829931905,79.60056532462568,0.7788454497766691,0.8825222092257333,0.47495925689036717,0.00020418481596988256,0.9994049072265625,2.488421604492109,97.12065199948847
99,0.09658024460077286,0.31077362275581377,79.55804742548833,0.7780136459284885,0.8820508182233541,0.4747055618356089,0.00023709232877328838,0.99951171875,2.1834195931928746,98.0587445255369
100,0.09657910466194153,0.3107717887163208,79.55757791137812,0.7780044630156686,0.8820456127750245,0.474702760347052,0.00020397508156007197,0.999298095703125,2.25315129470924,98.99525787495077
101,0.09650580585002899,0.3106538360458937,79.52738202774879,0.7774139957194423,0.8817108345253801,0.4745225880782842,0.00019556626507906557,0.9995574951171875,2.0572846563814866,100.08885952271521
102,0.09650316834449768,0.3106495909292296,79.52629527788278,0.7773927489799765,0.8816987858560181,0.4745161036782466,0.00017992841066356028,0.999359130859375,2.0636268980325383,101.02718366030604
103,0.09650170058012009,0.3106472285086736,79.52569049822044,0.7773809252294828,0.8816920807342451,0.4745124950895659,0.0002343330808340238,0.9993743896484375,2.023860959842336,101.96643638424575
104,0.09641239047050476,0.31050344679327596,79.48888237907865,0.7766614770205109,0.8812839933985587,0.47429286904992884,0.00018199151304961375,0.999542236328125,1.9902342245657965,102.90673390310258
105,0.0963488519191742,0.3104011145585244,79.46268532698225,0.7761496346641155,0.8809935497290066,0.4741365569390075,0.00019273757064521205,0.999359130859375,1.914532481500246,103.99494623020291
106,0.0963665023446083,0.31042954489643587,79.46996349348758,0.7762918197652295,0.8810742419145104,0.4741799841752439,0.0001823208646773402,0.999267578125,1.8740030005244255,104.9362462759018
107,0.09636841714382172,0.3104326289935092,79.47075302233836,0.7763072446580055,0.8810829953290471,0.4741846951221414,0.00017912536510700635,0.9993438720703125,1.8613409647366037,105.89724153466523
108,0.09634121507406235,0.31038881273986396,79.45953606140517,0.7760881151501257,0.8809586341878519,0.4741177659564041,0.00019041628968058605,0.9994659423828125,1.8303262504576217,106.86159475333989
109,0.09635420143604279,0.31040973154210677,79.46489127477933,0.7761927283334273,0.8810180068156538,0.47414971934962824,0.0001701909309953195,0.9993133544921875,1.7536168423690859,107.96704478934407
110,0.09632942825555801,0.3103698249758794,79.45467519382512,0.7759931650319482,0.8809047423143708,0.47408876221699287,0.00018084476401057127,0.999359130859375,1.7780418084806204,108.90641798824072
111,0.09629490971565247,0.31031421126924313,79.44043808492624,0.7757150968287141,0.8807468971439604,0.47400381248535084,0.00022133802697873979,0.999237060546875,1.785253897793092,109.84478344209492
112,0.09619931876659393,0.3101601501911455,79.40099844893325,0.7749450525706754,0.8803096344870226,0.47376848475712596,0.00016069395908692904,0.9996490478515625,1.7132663017466991,110.78524181619287
113,0.09626153111457825,0.31026042466705006,79.42666871476482,0.7754462115383,0.8805942377385284,0.47392165364900274,0.00018844934651878262,0.9994659423828125,1.731698718580623,111.87757733650506
114,0.096253901720047,0.3102481292772722,79.42352109498168,0.7753847520433481,0.8805593404440998,0.47390287248649376,0.00017899432326496796,0.999542236328125,1.7106208128715186,112.8165630036965
115,0.09621421992778778,0.3101841709819954,79.40714777139083,0.7750650906467531,0.8803778113098677,0.4738051764264994,0.00020162353669604904,0.9994659423828125,1.6998916379836848,113.75549683440477
116,0.09616099298000336,0.310098360169807,79.3851802034706,0.7746363146390035,0.8801342594394355,0.47367410072757027,0.00017771452346560014,0.9993438720703125,1.5977466229653658,114.69153840932995
117,0.09622050821781158,0.3101943071976202,79.40974264259077,0.775115746714858,0.8804065803450459,0.47382065945845814,0.0001622376833812574,0.9995574951171875,1.6288659385314643,115.80029955040663
118,0.09616968035697937,0.31011236730736713,79.38876603068599,0.7747062968373568,0.8801740150886964,0.47369549657849935,0.0002418742549426149,0.9995574951171875,1.9134090313193002,116.73815280012786
119,0.0962204784154892,0.3101942591594648,79.40973034482299,0.7751155066387058,0.8804064440011249,0.47382058608035305,0.0002110929549039819,0.9993743896484375,1.5540825620959557,117.68561752699316
120,0.09617245197296143,0.31011683600372525,79.38991001695366,0.7747286239195073,0.8801866983313865,0.4737023224956945,0.00019356596787545752,0.9995574951171875,1.8554026238303423,118.62350829597563
121,0.09621226787567139,0.3101810243642757,79.40634223725458,0.775049365658787,0.8803688804465927,0.4738003699795453,0.00041225527876804585,0.99951171875,2.872586800631525,119.69989013765007
122,0.096193328499794,0.31015049330896444,79.3985262870949,0.7748967972640922,0.8802822259162637,0.47375373390523356,0.00024391979785788145,0.9995269775390625,1.8282499000254115,120.63683549128473
123,0.09630641341209412,0.31033274627743385,79.44518304702306,0.775807766223446,0.8807995039868303,0.4740321246419579,0.00024342365079390733,0.999542236328125,1.9091301679909247,121.577806298621
124,0.0961584746837616,0.31009429966344365,79.38414071384157,0.7746160282041463,0.880122734738824,0.4736678983190857,0.000180688178748867,0.9996337890625,2.1023034058630508,122.51463791262358
125,0.09623323380947113,0.31021481881024177,79.41499361542189,0.7752182592318283,0.8804647972700715,0.4738519908710385,0.00030528443540608056,0.9994964599609375,1.752026312439006,123.61355167161673
126,0.09612032026052475,0.3100327728813919,79.36838985763633,0.7743086707103494,0.8799481068280954,0.473573916386569,0.00019739587892254087,0.99945068359375,1.7709189837658568,124.55388014763594
127,0.09614445269107819,0.31007168959948306,79.37835253746766,0.7745030723745572,0.8800585619006027,0.4736333615298293,0.00018717635785986452,0.99951171875,1.62237895356072,125.49014508537948
128,0.09610888361930847,0.31001432808712,79.36366799030272,0.7742165414869596,0.8798957560341791,0.47354574203138994,0.00020557287670148463,0.999481201171875,1.7182746205815913,126.43053181003779
129,0.0960526168346405,0.3099235661169387,79.34043292593631,0.7737632777116902,0.8796381515780736,0.4734071034568992,0.00019399380767561587,0.9995574951171875,1.659176044300284,127.99272943194956
130,0.09604359418153763,0.30990900951979056,79.33670643706638,0.773690594656625,0.8795968364294093,0.47338486830847715,0.00022616459582048559,0.9995574951171875,1.6436591137258931,128.93338748440146
131,0.09597182273864746,0.3097931934995465,79.3070575358839,0.7731124312631967,0.8792681225105323,0.4732079597649785,0.0001874867860765614,0.999114990234375,1.6398073662111592,129.87129473872483
132,0.09602664411067963,0.30988166146237117,79.32970533436702,0.7735540513450867,0.8795192160180961,0.47334309425169824,0.0001986134630028158,0.99957275390625,1.4792510713407925,130.81534248497337
133,0.0959843248128891,0.3098133709394885,79.31222296050906,0.7732131432090259,0.8793253909725489,0.4732387807300242,0.0001802216277116923,0.9994354248046875,1.4859271566490309,131.8880001520738
134,0.09601207822561264,0.30985815823633345,79.32368850850136,0.7734367141257207,0.8794525081695548,0.47330719316066533,0.00017184053805533063,0.9995269775390625,1.4173323993544127,132.83700685668737
135,0.0960308313369751,0.309888417558603,79.33143489500237,0.7735877820444645,0.8795383914556911,0.4733534141637587,0.00020454851648710532,0.9993743896484375,1.530158474882538,133.77811562642455
136,0.0959988683462143,0.3098368414927674,79.31823142214846,0.7733303003712778,0.8793920060878866,0.4732746319135386,0.00019023371467340872,0.9993896484375,1.4082846982491253,134.71827804669738
137,0.09597690403461456,0.30980139450075844,79.30915699219416,0.7731533642471392,0.8792913989384515,0.4732204867640636,0.00018757873037353765,0.999176025390625,1.3560132649255943,135.81125738285482
138,0.09597641229629517,0.3098006008649679,79.30895382143179,0.7731494029906286,0.8792891464078404,0.4732192744883225,0.00022727207602939178,0.9993896484375,1.6019454118061616,136.75192977767438
139,0.09595456719398499,0.3097653421446386,79.29992758902748,0.7729734271710986,0.879189073619036,0.47316541692314334,0.00019777004819906412,0.999603271484375,1.391442818246784,137.7008253103122
140,0.09594704210758209,0.3097531954759823,79.29681804185147,0.7729128079426795,0.8791545984311743,0.4731468629315987,0.0001770972243168326,0.9995574951171875,1.4806342339242933,138.8006597859785
141,0.0959637463092804,0.30978015803030445,79.30372045575794,0.7730473706259625,0.8792311246913195,0.47318804813381926,0.0002382091089636898,0.9995269775390625,1.4203264433758291,139.8933304315433
142,0.09590539336204529,0.3096859592588035,79.2796055702537,0.7725773015200421,0.8789637657605928,0.4730441598579963,0.0003435819300032542,0.999267578125,1.8622625990872488,140.83213249314576
143,0.09589864313602448,0.30967506056514216,79.27681550467639,0.772522924271579,0.8789328326280563,0.47302751214365074,0.00018660824492875924,0.99957275390625,1.5856876646297748,141.77140143420547
144,0.09593318402767181,0.3097308251170229,79.29109122995786,0.7728011725319271,0.8790911059338088,0.47311269229084696,0.00020329082525290417,0.999359130859375,1.5145832977445233,142.71046516671777
145,0.09592409431934357,0.3097161512083985,79.28733470935002,0.7727279493055197,0.8790494578267595,0.473090277949578,0.0001766052087395449,0.99957275390625,1.4880847842834084,143.7881636908278
146,0.09593095630407333,0.30972722887094273,79.29017059096134,0.7727832268395535,0.8790808989163361,0.4731071990382316,0.00017242684271403456,0.9994354248046875,1.4042320938962425,144.72736422438174
147,0.09587579220533371,0.30963816335415395,79.26736981866341,0.7723388458819137,0.8788281094058803,0.47297115179003707,0.0001771957315697297,0.999542236328125,1.3583241259335748,145.66562350466847
148,0.09589173644781113,0.30966390885573203,79.2739606670674,0.7724672866233169,0.8789011813755382,0.4730104779486826,0.00018171459310036258,0.99957275390625,1.3669075814738043,146.6049092616886
149,0.09594032913446426,0.30974235928342814,79.2940439765576,0.7728587307894064,0.8791238426919193,0.47313031068746364,0.00019316663418669018,0.99932861328125,1.356715238512796,147.72955345455557
150,0.09589383006095886,0.30966728929765713,79.27482606020023,0.7724841519730058,0.8789107758885459,0.4730156415612476,0.00018737031831022076,0.9996185302734375,1.28966528692728,148.66880679223686
151,0.09586091339588165,0.3096141362985251,79.26121889242242,0.7722189878629502,0.878759914802075,0.47293445055123684,0.00017328121492175903,0.999298095703125,1.1858454116374761,149.6108628269285
152,0.09586617350578308,0.3096226308036657,79.26339348573842,0.7722613613038055,0.8787840242652375,0.4729474258764898,0.0001491821874582417,0.999359130859375,1.222020882282839,150.54812482185662
153,0.09584192931652069,0.30958347713746076,79.25337014718995,0.7720660593540271,0.8786728966765887,0.4728876187958601,0.0001708771574123151,0.999420166015625,1.2642153730302739,151.64306558761746
154,0.09586535394191742,0.30962130731252563,79.26305467200656,0.7722547592096213,0.8787802678768005,0.4729454042486578,0.0002560026833395187,0.999420166015625,1.6678921119548908,152.58659007865936
